id,natoms,value_per_atom,value
PN_77BWRTPQR4CLXSSN65PTMGMABFNEJJVP,2,-0.118668253,-0.237336506
PN_KKYRLILTQP4DS5G7VAXD6IP2IVQ5HSRR,2,-0.198881052,-0.397762104
PN_IJO3GSA6ULURSRDO26TEM5NIM56EX6MP,6,0.457602333,2.745613999
PN_MXK55EXXGWNKLYPK65MVJITJXC5ZKBEB,4,0.875868432,3.503473726
PN_OI5IRJBNZXBHDTFRAZFFT3AVLVS4CZDN,4,-0.016494173,-0.065976694
PN_WTKQGCOH5MP5PCEBBNKAXT2PATDZMAI3,4,-0.180534299,-0.722137195
PN_UBTCNT42LZ6LLWH42KFJZFX272ITG3KO,5,0.56004063,2.800203152
PN_S5TJJCHLH4JGZYRNDDSZOBMEG7RQI7E7,16,0.885008809,14.16014095
PN_KV4ZSTO4UXE7IYBSTY4ZGZC6ST6A5MI2,10,-0.047709903,-0.477099033
PN_S33ILDIIIYOJMPM7HE6PJBSDFEMAEDUE,6,0.348534128,2.091204771
PN_TD2UWDNQKVD4OVR26TBGFV5K67IQBGJE,4,0.173734824,0.694939296
PN_R6WF4R3KPQJZ35UQKB2CITDQ2EBXLWLC,4,-0.203446061,-0.813784243
PN_VOW7NEPTO25EOYXJBVWFYNK4AQLFROFU,4,-0.044573141,-0.178292562
PN_ZNRDVIE2QJLKMDTK3TVLWGMGYKWH4PER,4,0.226843824,0.907375296
PN_FQIFK36RMWTMBDBKMPQ5FMOJOFBJZPRT,3,-0.11445111,-0.343353329
PN_4I2RIBOFCTLDHCCOPFYGREJ2UQ4GYBX3,24,0.022653207,0.54367698
PN_JOXJZ5MDUTLP65SLIUUBSZ65NQXBH5OQ,9,0.075164554,0.676480984
PN_TH4P34RRHAZWV2DP4BX73TZSDIMMPHGL,8,0.613132292,4.905058337
PN_CH32GVPR3NMKZTT6JAMNQF4PKUQPSNIA,2,-1.577571802,-3.155143605
PN_FVODKCP6SZPWUFPT2TOI4HE4WMAL7OV2,6,-0.125466233,-0.752797399
PN_QJJEGMLPIMJ42VVTT4RB6GCTNI2OGMME,8,0.511007037,4.088056296
PN_2FB72BTFKHRB46DQJSRKMOJHWADDRPLW,2,0.123110377,0.246220755
PN_XU7KNENGJZ55U22RSZKC2TYL2NYIXZKV,6,-0.227865713,-1.367194278
PN_AEBOGGN7UQLEHBLT6DOFVK33FLYPKPSG,4,-0.150242574,-0.600970296
PN_555PLCOST3PF2FQPUVZIQL4DBOXOKYZ5,4,-0.031906032,-0.127624127
PN_QWC26BTVEYOP43X3BWDTCQMEPVYWZKPH,4,-0.78745208,-3.149808319
PN_UYMOJAKLTXUFOZ3RVIJMCBJHOX7I7SHO,4,-0.115131865,-0.46052746
PN_UMHOEIYP3HYAAEGJFVW37PYMXAEWYROR,4,0.154092838,0.616371352
PN_OY5JPWXKQHEJWT6CTNBITUKBCUGQM422,4,-0.259445413,-1.03778165
PN_7I4N24PCYLQIAQVW4BPARSFVR3T73SFR,12,0.038450822,0.461409869
PN_WWJYDTNAOWCPVSYH7CNKF4W2G376OBSJ,12,-0.081427019,-0.97712423
PN_DZXKBYDP4EO2DOLXV3JTPISLGL4FWX4F,6,-0.724493567,-4.346961403
PN_5F5R3PWMIJR6LJ64GIT2ZFU7EEVHBXMS,9,0.067294238,0.605648143
PN_JHTPHBEXWK4HP4RVXA3ZSBHSVLZJ45GC,7,0.02037951,0.142656572
PN_IXASZ36EILZVLLFZFZET2EQLNR6Y2LCS,3,0.035302865,0.105908595
PN_EKUF7FS6EZSCJ4YQN5IJ3JD3NGITIRQW,6,-0.050164829,-0.300988972
PN_YSPNP6NDXI4KOEKMMGMQIEIC6YX73UYM,4,-0.165333991,-0.661335963
PN_OTKUSQIDK6YGG53MST6D4PBU7U25BPAN,3,-0.36144122,-1.084323661
PN_S7T6YBQBGSAFELUXJYX2RIB52RCRCE4F,20,0.90910901,18.18218021
PN_BTP4I7JKXZW6AEKLXQE3533B6EJ2GTUS,6,-0.166473785,-0.998842708
PN_NB55ZRBT3HKFPWLGZ4ZOCAZINQLRB7FB,6,-0.253667117,-1.522002704
PN_5KHYH2CQMCT6T6PWD7SNRMHF4YTO5RZS,6,0.631365038,3.788190226
PN_YURLTP2HDPSLMDV7XBVBHXMX63SDVEJC,5,0.055287516,0.276437581
PN_SRPDI25FDOO3BO3NYZLJL2V664W4V46J,6,0.183793837,1.102763021
PN_KEZOTCBCKFNRZ3B2HXJHX7PJ4YEFRJ5J,8,0.02522781,0.201822478
PN_ONC3ZAOI3O6SSPBKOMOBSB4HLJVWUBIT,2,-0.013363111,-0.026726223
PN_BXV3UWRXA7YY2LDUMGSAOHAVPTA6W47V,24,0.456353686,10.95248846
PN_TBJEMJPKVZBUKTMCWDWS3HRRCO43MHAV,2,-0.270225698,-0.540451396
PN_IYN3IUB3DV4ISBD5OLDYO7W7EVVHQXWV,3,0.04586143,0.137584291
PN_534MOEZRTSVEPMLY6C27NJOUAUMCCQYM,4,-0.052635553,-0.210542211
PN_H7L6MYJTJK7YTCFH3GWE6P4P2TVZJB6B,6,0.106049536,0.636297214
PN_VXNHKXLG6F27UM7MOEJSXHTCBAQQAABI,4,0.312942428,1.25176971
PN_CZWIIP67ZH3DV4S7AGFKV2FXL6NV26SO,4,0.267700497,1.070801987
PN_AFXMQSLYF73SWEJPD7N7JYJNHCH6FUWA,4,0.252982882,1.011931527
PN_JDJ63FLS5W4WXQZQOVCSPNZ2DR3CZJIQ,8,0.511496691,4.091973529
PN_DPB5XJER72TUI4PAMVWX74DCXBQQZ2AJ,6,0.047917659,0.287505952
PN_ZDJHNFNISSJHZ6KYWQWVU7F7FFVUCOIS,3,-0.146633113,-0.439899338
PN_GBVXVYLYV5IT7DFGVPCUTF4VY3BFLGF4,2,0.913261732,1.826523464
PN_XK74D3IB7SRZFELSKQJVMZOBKQ3JPC62,4,0.211115094,0.844460376
PN_B7SH6PEC7364QRZPR4NLOUDQBXAFGKRD,4,-0.252376354,-1.009505416
PN_KCAFSMP3JZUOPY4ROGY5XJYMX37M5DGM,2,-1.180564965,-2.36112993
PN_ZXGQ2LUGQ4SNGXJYG3SAWO75ZVXYWLDI,2,-1.953201337,-3.906402674
PN_JAQMPKFZ2Y3TROY2IQJN5R46HUHHTHWY,4,0.219054473,0.876217893
PN_DSKPHWVNOJIGILDWSAE2N6GBNT7JOO3P,2,-0.06598807,-0.13197614
PN_MHJIAGW77VV6X77R4BHUEOZTX2JT7O2W,4,0.232087181,0.928348723
PN_Y5FQQHINK6KKCKJJXBA3NOV4YMZIOAQ4,4,-0.015336304,-0.061345215
PN_6UVJNUF7CIHQRCD2LFMLPVRKAF2V7AQL,16,-0.607610853,-9.721773655
PN_MA2XVD56G2ROVJDZ6AHVHHFCHH5KHRTN,6,-0.286683969,-1.720103814
PN_LR5QAQBWAOFYXUIDXRDNXLABRJKLTEFF,4,0.866279632,3.465118527
PN_FV453ZI2I5B7EWE6ZJI3MAE7PDEBSHZF,4,0.053417021,0.213668085
PN_DQRODXDPCQ32XPUSJ5AMQFG7BKQ3IWZ7,2,-1.737496622,-3.474993244
PN_V5DZFTF6SX3NSMUAALQHT5V6A52UAGGI,2,2.085022014,4.170044029
PN_PBFBBT7B6XCC6K7YCMW55C6U35ESE2FH,6,0.554382898,3.326297389
PN_GT6ISODG2SWPQHNNHKFKTOR2PFPYTGQ2,4,0.388223371,1.552893483
PN_U4ZSJ3IK3GIG43LAY62L7BMPPGR55DHR,2,0.287657344,0.575314688
PN_NSKZOX4SAAEDVURVSJDPE5GSBATNBWLB,16,0.240063251,3.841012021
PN_JUDCRZHXN7OKY2S6M2PFIVOLADXBAP4O,4,0.064220945,0.256883782
PN_R33OMHM2OGNYP33EYKOHJXTFNIL4ANTF,6,-0.190326559,-1.141959354
PN_FXL5JVHBQYCAINNFBMYHWHLTBDL3YNVH,4,0.338004408,1.352017632
PN_NPG3QE6TN5GLM4JYA2MJPOJYYDDUWGA4,3,0.030639864,0.091919592
PN_2KPWDJFJF455GCGZHOG7I3NZP6HVHLRS,6,0.12269254,0.736155238
PN_GB5JC75HMSPHH7CVBKPFFZHTKKMGKZAA,2,-0.301250113,-0.602500226
PN_ST6MDDO6S3KWI4STWPRTTVRZ52BOB3AX,24,-0.278409982,-6.681839558
PN_CG4ED7BWFELJ6MHXUXHWADWGYSDEP4LB,16,-0.368706088,-5.899297412
PN_5P6KSJLZCACXJFDVAQC6CC6P3WCVRLEM,4,0.104404383,0.417617531
PN_O73ZCEFUW2SIGWDLRPM5FJJAPT5LTZOF,4,0.093575798,0.374303191
PN_NX6MSP4IWAGX57OLYA3W7JMHZWHLZGCD,6,-0.175661006,-1.053966033
PN_CUNUWIYM5O6SFIBOE6RPXTVAAEJOZ344,12,0.123938002,1.487256021
PN_N3LKVC4V6Q2VR335HBOJWBOVDIXK6GCV,4,-0.276173601,-1.104694403
PN_JI37C5NDZCMC7J54QL7UHYL2X6EUCMJZ,4,-0.112768512,-0.451074046
PN_6PYZOMI7SIHRAFUMCKGR7LOJIL2FOD45,2,-1.392575024,-2.785150049
PN_ZRKEM7W3LPL3EGZB4HR5OCIQOXXIKV23,6,-0.009570243,-0.057421456
PN_B3F4ZSRWSFXFPOKQG6UHDVOFZO3ZNGXH,6,-0.161432445,-0.968594669
PN_7Q6S4TDL4FX7EH7ECCCMWB35WOSXXZQG,8,-0.182146569,-1.45717255
PN_VPLVQHZIWBG7IZDMO72MKUQPXZHJRUH6,9,0.094270438,0.848433938
PN_UM4GHPWKOAXBOH2Y24LLYLNFS5ANNCQW,29,0.372810028,10.8114908
PN_W7MVZBJYRRLIQ4UJMJTZJIOWI4JYYU4F,9,0.015942875,0.143485875
PN_F4OU7NG6HQCTKBUNKWJVBTVE5LCIHROH,4,-0.014166034,-0.056664137
PN_237VGMOKQX64BC3TOFQULDKDJVRKIYNT,8,0.401514695,3.212117559
PN_6WK7ZMZBYTKNSTHD6X5CQADQX3WWXTKV,6,-0.175489677,-1.052938062
PN_VS2J73P2O3OIDCU6R5MK4NWJGXVOXE5S,2,1.510998423,3.021996846
PN_BRQRBIPGQPA4WV7ZDZWY2EDZPRWN6MVD,2,0.712586258,1.425172516
PN_NZZSLOTJDPD6MVLZGTUJ4AGY5YP3NC72,4,0.356475268,1.42590107
PN_EQ6F23BWH2UKT2V6I6IBFREJ3V76F3CM,3,0.182942745,0.548828235
PN_SM4YH3HT7JLK2INZ3MIJOCZAIL2FESOA,4,0.041197898,0.164791591
PN_KOG6JFGE43Y7XFT45E6L3L2VWG5ETJ5G,6,-0.155066872,-0.930401235
PN_5YGARRWCKFWGXWYOWYUTQGRX5INLX4TG,4,0.105443626,0.421774502
PN_KEG2SPQDAL4H2BSKCY5L6LCEZTBZR76Z,6,0.082531376,0.495188256
PN_WB34ASPRDM7NPS4CROIHEUNUI5IPY7JY,6,0.431656784,2.589940706
PN_37KZJ2FAUNXCP2RTHDUVYSY2ZBWDUHRH,6,-0.037488099,-0.224928594
PN_3OGILMOTCASAHFWZ7LANLNVIHPK6TFK7,4,-0.030217587,-0.120870349
PN_D3TUVJJAL2VDLZOT2ZBK4S7UIZNLEFCN,4,-0.080449737,-0.321798949
PN_HI27TRPCGW2JVQ7MLUFD3USOS5QN2ISC,6,0.066824322,0.400945934
PN_GL5VDWAELYR7SEVDYF4SQD2GXC4UUVIZ,4,0.20057949,0.802317961
PN_FNY4HTF7TF2X7JRXKVGE45X3JOAILIL7,8,-0.013677717,-0.109421736
PN_UST54PMXWTQCYK6UMR6FF44C3YAGV5S3,24,-1.889733781,-45.35361076
PN_KKNBNGKLNPG44Z4SNAF6A5ZZ6XUBBTD2,4,0.085636319,0.342545276
PN_KWYHATSKWTNPVYFRVJYVLPKQNBTPCA4L,2,-1.567115032,-3.134230063
PN_26V7P3SPLNYOSUM32I5NO7VZAVTD7EE2,4,0.633139571,2.532558283
PN_FQBKYOLSDAUOA5LYXRM4QBPNY2SV24L3,6,0.088291387,0.529748324
PN_F5LNNICXUZWR4ZIAS7BAZ65CA5HLHOAU,12,1.392748966,16.7129876
PN_YW4TCXIWLCFWNFSWT4S7KQUBO37SQR2S,6,-0.004254408,-0.025526448
PN_YH24OVQX7GYE24HNNUQDYPZYFBKH75OJ,20,-0.750565932,-15.01131864
PN_Q5JRXTWYRWCU2PFUFV33XMUE3BDQGTVU,4,0.30843917,1.233756678
PN_CEMRRFWAZDOE6U5AKVMCYVSFFVO73Q6P,4,-0.057789498,-0.23115799
PN_OYOVZ2SN5JEYSSV3YXTABCS6ONN5YKXT,4,0.805616098,3.222464393
PN_KR3APQHN53QBHT7ZNBQOEZBE4NWGX3NN,20,0.554294159,11.08588317
PN_LLBSWHNQETW2AZ76GPYEV27Z67YNMQAB,4,-0.17668998,-0.706759921
PN_V5RG5AFSIDSX26HMVBQKIPXYN3VGHDVV,4,0.070024657,0.280098629
PN_77TTOD7ZXEQIXS3QL7ANMRNKXK2OO6DH,12,0.109614109,1.315369312
PN_SHPTOPJJAJF2566OUTGROKO4VQVE5D5S,24,0.215431573,5.170357742
PN_HIFOLGEVNTYXPM6TKROBP73P4RS3ANRB,6,0.032619871,0.195719229
PN_GKUYUHHXUVHTU44RDL5R2VIYFZVOFPMF,24,0.165736585,3.977678029
PN_3QHLVOTXP7S6NTMUXKSTEGLNEBRT4OTS,10,-0.138176784,-1.381767844
PN_ZN47XUGNC5SKYHXGHJHW6G4CITTDXY76,5,0.739951516,3.699757581
PN_4LZT2Q32BKM7SHPXJANHYUWMC43XFXLG,4,-0.86215386,-3.448615439
PN_VZ4UHZ3BIABHGRQ4PXDWJW2SHLK3IWME,8,0.060828172,0.486625377
PN_LTGGBUCSYXCY3DJ5R4QQLRRLU3DRRWQB,6,0.127326365,0.763958189
PN_JVCLF67JMWEPRZJ3ZRX2KGJYHRRYJXUR,6,0.133901787,0.803410721
PN_R6Z4VRQC5BYPZIZK3JC7YVPNM226XZYJ,20,0.178676617,3.573532334
PN_MEDUBRYJHTU6KQR7ARDTN7U5GRXOWITD,4,-0.042983676,-0.171934702
PN_W3J23EMGEDYAR5OT3PW4SGDQZJVLPCNJ,6,0.28911374,1.734682441
PN_6UBOOHMKPWMNPJCADGM5TTNSFHAYVII7,6,0.728808483,4.372850899
PN_J6UHVNNWTVNNIZMJYVG2PBRNWBZK77AZ,6,-0.714885041,-4.289310249
PN_LPP4HTXIQX6ZYMF2BXWDAX6YBZZJZ6TL,2,-0.301581577,-0.603163153
PN_37RYPTMYZDM7ZIM6BTNR7EJQXLLMGQID,9,0.165896872,1.493071848
PN_6WTIJBUSDJ6IFL6GIUMWN6JZBYCE5XPE,6,0.398596319,2.391577912
PN_65ZYGL3CGFLJZVXFSWQL7JQRPECYPAIP,4,0.213366132,0.853464529
PN_V6HIDZU3Y2YEVGUE76X3N4KD23V2F4P5,5,0.429866277,2.149331387
PN_CGAR73FOWQLLMKNG35WOBE4CEVSMHYDZ,6,0.237828788,1.42697273
PN_2LBCFEK5YH4DH63N6D6C5I46F6MHWWJN,29,0.051163689,1.483746985
PN_ONIJNO7PUKHEWEY2QC4TZJMZA7PTSHMF,4,1.130038846,4.520155385
PN_MWEYW6BZBEZ4KNSXG2SDIMIOUUD6LJ3D,4,0.039617859,0.158471436
PN_4RUZVOXNKEDYNEJXU5OQ3CVWPVRQZQ7Z,2,-0.107478143,-0.214956286
PN_5FMOIF2QKAFJ2HKXZ2G7J25WG4AZXXPO,12,-0.177814411,-2.133772929
PN_RFSEAIMDOCNNUCUHJXZU7HH2FLH63JPF,20,0.156846531,3.136930616
PN_XR62OSB22CYHWF6E2TVAAW54ZI4INS67,3,0.236513353,0.709540059
PN_2UZLJDQ275ZD3JTM6SWAPKDJZZAHBWVM,3,0.080599202,0.241797607
PN_KWCXEOV643GEE4MDW3CU3OVCOW6MZOSZ,4,-0.393498771,-1.573995083
PN_F3W4WBSQJSNOMCM6JBP43TWBU4MFI56D,4,0.436638884,1.746555534
PN_NMDMDHXSOKBYJKOBLQ3SH7T2UPVQOG7N,16,-0.07841201,-1.254592152
PN_G4SUIX2KOAHPX4C5554RTHMUD7TC4LT2,6,0.057805876,0.346835258
PN_HJ52PVZCVL4GIPUW7WAG4EZYS4B5ORHG,6,0.483263777,2.899582665
PN_RVLYV5I3SKDIEDSLIRTZJDQNQAZQKQV3,12,0.498410034,5.980920412
PN_AWVRTYGIIDDQBTTSAU3QYFQFL3C7HUUE,4,0.098559172,0.394236686
PN_LTHF5TS5SOL7Z6AIIFAGCTTXMZSPJ3ME,8,0.156770475,1.254163798
PN_R7WUPK5WXB5BDNAURMKKSZ6XSLSOQ6ZR,4,-0.194468977,-0.777875909
PN_NLPCGFOMCKGLQNGLWU6HAATUZNJQGTVZ,4,0.094774534,0.379098136
PN_NV7ZR56F72HG3RCNAKNDSRB6H77FUIQG,6,-0.498747278,-2.992483665
PN_WMXC7W5L23HWZGOBHMGYQQFB73JTQFFK,16,-0.060666239,-0.970659821
PN_VGNSZQM5OE6Q2BKR5WFTG222BBLQCX6G,5,2.07245271,10.36226355
PN_MXVMRMITWHSGGJZ5DKHRPR3A7BGADWK7,2,1.515122708,3.030245415
PN_JQ3XO2DWSOCEWZIY4PRHMH5EF34CJ2EM,4,0.336881798,1.347527191
PN_SDSTLGCP253SHT6CCQS24LCXVNFIW63A,2,-0.429778257,-0.859556513
PN_LFEBNJUHRIPAPT6NETAAFVZBLDZ5BSQ5,4,0.21437254,0.857490159
PN_UICZ4JX63OEVCBZKQOQF3Y4LXAOOUXYK,8,1.712475182,13.69980145
PN_4F5SMQIA7CC7ALODALHI3IXEZLLUNXXU,2,2.26100682,4.522013641
PN_DGGWRWAF47FCWTEB2JZ73WPZYLRWOPW5,12,-0.272299817,-3.267597803
PN_IY3PQLJ26JHULXA2ZKKXPKJM4DBLOG72,3,0.004505471,0.013516413
PN_3J45RLMUAT2UT4VMSU6SJFYI3CB55KNS,4,0.15432801,0.617312041
PN_LGHAH62NONLXQCHRS5D7BZJMWR2U7XB4,2,0.962714816,1.925429633
PN_6PS6BOGPP2CA26SRCV6LG2F7QLMCSWRU,4,1.197441125,4.789764499
PN_EU4LDPYODMR3NY6FYHX2QPOZEZZCQXC2,2,0.715165857,1.430331714
PN_5UAY5YYQDTNPQCD4T6FPIY3QEZK7Y5KZ,4,-0.014357665,-0.057430662
PN_ILUYM3325AKIFXY5Q24PLOCEH27Q4QZQ,8,0.155687051,1.245496405
PN_4UZDLEUOLH6M72FGU2EOR3JO2QJJSPPF,2,0.241316559,0.482633118
PN_IF2CAJZ3ZJ257EIUAJPZSCXADZ4N6EQQ,2,1.55870095,3.1174019
PN_XM27OXHIRFQFB5GV3IMPFSEDTMAXCUFF,4,-0.156260392,-0.625041569
PN_IOV62BZ54CT4IFAJVA5OCPZXN3BWUJJI,6,0.560379815,3.362278889
PN_NPS3SKAT7DJOJUZPXPXHDGEFJVZ4JVLP,3,0.144446752,0.433340257
PN_BUKCYY6MC3PALY3OK36M4SIZ26AVKB3P,4,0.255225373,1.020901493
PN_ECP4E5DCV2M26R2X4JNCMJXJ442HX624,6,0.313498773,1.880992638
PN_2FW6ISKDUUVJHRXCKKH4PSETX2BH6UJK,3,0.228498568,0.685495703
PN_3FCDMU3JGXWSSI7LELLFFJ7FZUR5TEVQ,4,-0.394299144,-1.577196575
PN_AIZDRKETN2CJTVZ6C64ZYIBLJJRUGFVT,4,-0.037853025,-0.151412098
PN_T754CHGTDODD6GNF57IBM5RN452MXUSW,4,0.380654788,1.522619152
PN_2U22VSZXH2P53Y6LV2WECEZU6ICZZSV6,9,0.221806965,1.996262684
PN_42ZPOWCKUDREKYALXSABOBN4G6K7NL37,12,0.414441701,4.973300414
PN_6YUSHFJIMFKY6M5A366Y66RDO3Q37YUN,4,0.311739266,1.246957064
PN_44DOL2774XAQNAOBV3EVZOLZF2NB4RDK,8,0.035834715,0.286677717
PN_HGE3Q4NM27C5SS3JOOB4HMWH64JEOTSX,6,0.212418195,1.274509169
PN_7JG6G2OU44KQEW65F7E6ZTUBVGNX45PY,4,-0.336706669,-1.346826676
PN_SR6RHGWQ4NIYBOBYQOF3MUXN7ISZIUOV,5,1.096745902,5.483729509
PN_KJFLQ2Z3M6ZZDFASX33ZNAJ47HZYQ5DO,6,0.031572595,0.189435569
PN_MPIJBPN4VLQXSXAPUMVBJFHIBOFL67M4,3,-0.663785173,-1.991355518
PN_X6RDUKOHL3L2UNN2WTDQBBGTIYCJ22D3,12,0.191210587,2.294527044
PN_YKGUWIUSHYY5CL3KMX6MVIICRIJI4V2M,6,-0.052817499,-0.316904994
PN_XWQC7BXV2RPTSNCEORACIBRVWERZG7GF,4,-0.115377967,-0.461511867
PN_K6HIACCPJZ2LVWNQ32CAJV7ICOMY2YBC,4,0.533085064,2.132340256
PN_QAX23LQBCQMFHJ5EWX5LJ2MCC7UUHRLX,6,0.104021058,0.624126347
PN_O7LRYTUO6JI72ZYBL5BECSXPIK2LWDYD,12,-0.593499913,-7.121998956
PN_EDXAZNLZX6R5X45CT7VIYZQASMPHMTEP,6,0.273400499,1.640402996
PN_DM3BA2SLZVEJ4UEEKKA5YQTNALSJCL6T,4,0.061184542,0.244738168
PN_OTE52B5BCN3TYFHXDGWDDKVIWR5LEQ47,2,-0.251360534,-0.502721068
PN_XEIQDBUF7TJYYJEVLDI4C5GKBUR7J3DA,6,0.147008118,0.88204871
PN_K4ISWHTXRRDVQAWK54UU7BCHI4N7DYSI,6,-0.209113576,-1.254681454
PN_6BJ4RLVI6S6HEK4454LVW6TOX3NJZOX4,12,-0.162341065,-1.948092775
PN_DSY37QPOJEFXJLVTRAUNPY4ZYL3HNJXS,8,-0.087661018,-0.701288145
PN_LNWFS5EDCE2V7UJ5FXMJZHAQHGGLPQQR,9,0.049763462,0.447871155
PN_GEPILNB6JIE4UBUDD5JFPRWGKK65TMPZ,4,0.149181702,0.596726807
PN_RBSMWLK7AQGRFLMRIJFKDU4626KJQDX6,24,0.079497094,1.907930266
PN_WKZPV7I3OH464LADZXHIEUSKQR35RONC,4,0.77127589,3.08510356
PN_3VGV2FM7PRFXSBIFI3M7EOXBSOXKAGGB,4,-0.464343513,-1.85737405
PN_QZUPOEAX4FXFCNXXTLTWXLUH5QLHUXT2,5,0.913251661,4.566258303
PN_ENJOFV6DRMI436LJF3YTBZWS35CCUOYA,4,0.031084422,0.124337689
PN_53B54PQYUFPLMUMQFR4HJVGOOULN4NHZ,2,0.121736774,0.243473548
PN_Q7LALGGARLG4WUAJ3OP7ECR7IUL4QWE3,6,0.122773868,0.736643206
PN_24X5AW2JOZF3BI4TTHFKQC2R6ZNBQY7G,8,-0.113012142,-0.904097136
PN_ZUIQVN2UHHVGC7RGFG3TAN4WSJED2ZS7,4,0.22864339,0.91457356
PN_BPKDRMORHIC5MAS6NOWZOAXXQEYGOWOB,6,0.207401316,1.244407899
PN_6DEMUK4FYIH6MVG7PDM7CJSLABPYFT4C,4,-0.074219952,-0.296879809
PN_XM2BKPVTV2IRCJI7QO6H6AZY5YMSIQMY,4,0.019641445,0.078565779
PN_2N3A7JLMO2GNVNDBZDZ3CVEGQK5GIOE4,2,0.497892519,0.995785037
PN_UP7FXCMOZ2YZDEKRXHNL356UQER3KEII,4,-0.001678923,-0.006715693
PN_XBWGQBJN62JKBW5DNFBMDLUTBH3TICIB,4,0.208263872,0.83305549
PN_5RTIPOEKYM477ZBGYFOOAAJRKBTANSPS,6,0.418614689,2.511688131
PN_HRQBEDF4LGGGGIB6ATZV5ROC6B6P33L5,6,0.37579358,2.25476148
PN_CH6CIEPKHGVHCJZFMYRZRD6PGDSFBZNR,4,-0.430472286,-1.721889144
PN_6IM4K3YYYT2MM2VEEYCYD6PZH3YUN6R6,2,-0.020367867,-0.040735735
PN_NTN5HXRLKXTTE2SEGRPAS2U6NSI6Z3HG,4,0.141027517,0.564110067
PN_BFA3KEQWS37RSWQQJAIQ4XQ77JIDZ7BY,4,-0.02902679,-0.116107162
PN_BRJVGUTY6KWGEDYELUCRAWTGYEVIOGY6,6,0.550858656,3.305151936
PN_ALZYZA5VLTZMEWULTOE3SFZMMLAYHQMG,4,0.788300014,3.153200055
PN_TEYHY7R5YDX2N6HOVY744IYAYLYJLGU5,6,0.731069624,4.386417746
PN_YHBQCVKKWBDD4QMBBR5ALCWE5QCZP33C,4,0.091924294,0.367697177
PN_LSQWR7TCGDXMMPHOT53MAEGB6B6PE4ZW,7,0.22610689,1.582748231
PN_PZAAKAOXVUAQ5A7EOZDAJL4WWAUAZBPL,4,0.462194274,1.848777097
PN_2YI4CDEYSUZV7LAPSYGS3KSTPKRMB62Q,8,-0.083049528,-0.664396224
PN_7MKLROUX73VJ7X6AME37NSOGZFO2DZ6P,4,0.649534013,2.59813605
PN_UBHZZAE2GV4IXUGVGFGTVW7TKY3CWSF5,29,-0.147773805,-4.285440348
PN_MXSJB4ZVSLYF7OWDDT7GFV6Z2WW2BL4H,9,0.435643309,3.920789785
PN_XO2TLCF2Q3HY6SYGTEDKQR3CHGV62DWY,24,-0.014560596,-0.349454294
PN_MMK6V3CAQZZ36LENZZN67Q2OLECXPUAX,6,0.105220117,0.631320703
PN_GLMI24J2NWZM5Z32WEAJBHXJJLSBNTSK,4,0.408036859,1.632147436
PN_7DGLXLLRVNKK7ZZHAB6W7GV64QECTRWH,4,0.072799491,0.291197962
PN_XPQPQFCBQIC2E7VXY35WUEXQDNIBLFZK,6,-0.448794117,-2.692764703
PN_YN6SZ3DWMHQRZV5BLHYNPL54FC6VV4FT,6,0.174402638,1.046415829
PN_PZVIEDFYFCQF7SHX4FZH6SNZYTHZEA4E,4,-0.180140238,-0.720560951
PN_GAQTEJSTTHLZ2TISEUBPV452WA4QT2K4,8,0.126849167,1.014793332
PN_K35L7B3QHIS7BMBJ52GF4YA2QJDQS6JC,2,0.381089922,0.762179844
PN_4XWTTLE5OYHCTIRCSUM2X4SV647RNVDE,4,0.080584858,0.322339432
PN_LCD7D3RK7Y3N3AG64S7FRWS7NOORUX27,2,0.763816548,1.527633096
PN_2YTHL7RXN2GNAFYIAZSZLJGYKXLWVU4Z,20,0.475591778,9.511835554
PN_B546CGU6N4SEAJZKQMXGHABG2SM6VRJX,4,0.202850895,0.811403581
PN_JGXCGVKP5D3VVMP2MZKPFIXIAFMIMFZY,6,-0.15317136,-0.91902816
PN_DJF4ANDLLW7OG6IBVQESX7FQQVXTEMZD,12,0.383306555,4.59967866
PN_GD2DONU25IJTVRJ42MLCI537XRPGEDEQ,4,0.514499907,2.057999629
PN_552BOCLWCESAJ5TP6TAVKKLHRKH2U7AR,4,-0.087207199,-0.348828795
PN_U5CQR5SBZC2OLRY5JCVU6PMIUPYT3R5S,2,0.554569276,1.109138552
PN_5OV4LTNKVFDCZQIOJBGVK77DRI4PRD3I,8,0.098771327,0.790170616
PN_235WAXPH4HMXPFXXYZRL2KO5K3D5HWHY,4,0.390054715,1.560218859
PN_7DZEPC5U6DRDX3OBKMLU6ZY342JRFCIM,2,-1.900079049,-3.800158098
PN_H7KA3MWO7AJ623BHM6GKXNZCNDOC27LV,4,0.195339526,0.781358103
PN_Z3DAH3IMV4R7DN4J7J2VSZRGAMDSSXOU,8,0.237477354,1.899818828
PN_WAZ7342N42766RNJECIY7TZ3HQ4H3GB5,6,-0.058041215,-0.348247289
PN_EZHNPTMURH4JVMETFPSIHTVG6CNHLZBX,12,-1.20112288,-14.41347456
PN_HBQGMKXNA7JW2BHNJAQRTDB5IB32BBHU,4,-0.668295221,-2.673180882
PN_GZBCCG7P667D7RA2IKETJJBWKIFB7VVL,2,0.274511297,0.549022593
PN_6IVKQZWBO7H7C5GRVMDJ2WURWDXFRAPR,4,0.204938921,0.819755683
